Image,Distance(m),Error(m)
0000000007.png,14.828125,65.171875
0000000007.png,14.9921875,65.0078125
0000000007.png,14.9140625,65.0859375
0000000007.png,15.0625,64.9375
0000000007.png,15.0078125,64.9921875
0000000007.png,15.07421875,64.92578125
0000000007.png,15.18359375,64.81640625
0000000007.png,15.296875,64.703125
0000000007.png,15.37109375,64.62890625
0000000007.png,16.0625,63.9375
0000000007.png,16.1640625,63.8359375
0000000007.png,16.26171875,63.73828125
0000000007.png,16.36328125,63.63671875
0000000007.png,16.4609375,63.5390625
0000000007.png,16.56640625,63.43359375
0000000007.png,16.671875,63.328125
0000000007.png,16.78515625,63.21484375
0000000007.png,16.890625,63.109375
0000000007.png,17.0078125,62.9921875
0000000007.png,17.1171875,62.8828125
0000000007.png,17.23046875,58.262062072753906
0000000007.png,17.31640625,47.91497039794922
0000000007.png,24.265625,55.734375
0000000007.png,24.51171875,55.48828125
0000000007.png,24.609375,55.390625
0000000007.png,25.10546875,54.89453125
0000000007.png,25.3828125,54.6171875
0000000007.png,25.41015625,54.58984375
0000000007.png,36.0234375,43.9765625
0000000007.png,34.9921875,45.0078125
0000000007.png,33.54296875,46.45703125
0000000007.png,33.375,46.625
0000000007.png,33.375,46.625
0000000007.png,33.14453125,46.85546875
0000000007.png,32.65234375,47.34765625
0000000007.png,32.20703125,47.79296875
0000000007.png,32.64453125,47.35546875
0000000007.png,32.18359375,47.81640625
0000000007.png,32.1796875,47.8203125
0000000007.png,32.16015625,47.83984375
0000000007.png,32.10546875,47.89453125
0000000007.png,32.0625,47.9375
0000000007.png,31.98828125,48.01171875
0000000007.png,30.91015625,49.08984375
0000000007.png,30.9375,49.0625
0000000007.png,30.94140625,49.05859375
0000000007.png,30.84375,49.15625
0000000007.png,30.84765625,49.15234375
0000000007.png,30.65625,49.34375
0000000007.png,31.03125,48.96875
0000000007.png,30.671875,49.328125
0000000007.png,30.6796875,49.3203125
0000000007.png,30.69140625,49.30859375
0000000007.png,30.6953125,49.3046875
0000000007.png,30.8203125,49.1796875
0000000007.png,30.83984375,49.16015625
0000000007.png,31.05859375,48.94140625
0000000007.png,30.8515625,49.1484375
0000000007.png,31.1015625,48.8984375
0000000007.png,30.859375,49.140625
0000000007.png,31.0859375,48.9140625
0000000007.png,30.86328125,49.13671875
0000000007.png,30.8671875,49.1328125
0000000007.png,30.12890625,49.87109375
0000000007.png,30.29296875,49.70703125
0000000007.png,30.1328125,49.8671875
0000000007.png,30.28515625,49.71484375
0000000007.png,30.1015625,49.8984375
0000000007.png,30.2890625,49.7109375
0000000007.png,31.08203125,48.91796875
0000000007.png,30.17578125,49.82421875
0000000007.png,30.234375,49.765625
0000000007.png,30.390625,49.609375
0000000007.png,30.25390625,49.74609375
0000000007.png,30.42578125,49.57421875
0000000007.png,30.26171875,49.73828125
0000000007.png,30.44921875,49.55078125
0000000007.png,30.2890625,49.7109375
0000000007.png,31.0078125,48.9921875
0000000007.png,30.33984375,49.66015625
0000000007.png,31.03125,48.96875
0000000007.png,30.3671875,49.6328125
0000000007.png,31.046875,48.953125
0000000007.png,30.3515625,49.6484375
0000000007.png,30.3359375,49.6640625
0000000007.png,30.51953125,49.48046875
0000000007.png,30.3046875,49.6953125
0000000007.png,30.5078125,49.4921875
0000000007.png,30.2578125,49.7421875
0000000007.png,30.42578125,49.57421875
0000000007.png,30.2265625,49.7734375
0000000007.png,30.36328125,49.63671875
0000000007.png,30.1640625,49.8359375
0000000007.png,30.33984375,49.66015625
0000000007.png,30.1484375,49.8515625
0000000007.png,30.32421875,49.67578125
0000000007.png,30.15234375,49.84765625
0000000007.png,30.1796875,49.8203125
0000000007.png,30.1875,49.8125
0000000007.png,30.1953125,49.8046875
0000000007.png,30.2109375,49.7890625
0000000007.png,30.390625,49.609375
0000000007.png,30.21484375,49.78515625
0000000007.png,30.4140625,49.5859375
0000000007.png,30.2265625,49.7734375
0000000007.png,30.421875,49.578125
0000000007.png,30.25390625,49.74609375
0000000007.png,30.4453125,49.5546875
0000000007.png,30.296875,49.703125
0000000007.png,30.34375,49.65625
0000000007.png,30.49609375,49.50390625
0000000007.png,30.34765625,49.65234375
0000000007.png,30.5234375,49.4765625
0000000007.png,30.37109375,49.62890625
0000000007.png,30.37890625,49.62109375
0000000007.png,30.37890625,49.62109375
0000000007.png,30.109375,49.890625
0000000007.png,30.08984375,49.91015625
0000000007.png,30.2890625,49.7109375
0000000007.png,30.06640625,49.93359375
0000000007.png,30.34765625,49.65234375
0000000007.png,30.51953125,49.48046875
0000000007.png,30.10546875,49.89453125
0000000007.png,30.17578125,49.82421875
0000000007.png,30.6328125,49.3671875
0000000007.png,30.44140625,49.55859375
0000000007.png,30.375,49.625
0000000007.png,30.31640625,49.68359375
0000000007.png,28.47265625,51.52734375
0000000007.png,28.37109375,51.62890625
0000000007.png,28.52734375,51.47265625
0000000007.png,28.33203125,51.66796875
0000000007.png,28.296875,51.703125
0000000007.png,28.796875,51.203125
0000000007.png,28.359375,51.640625
0000000007.png,28.73046875,51.26953125
0000000007.png,28.38671875,51.61328125
0000000007.png,28.55078125,51.44921875
0000000007.png,28.6484375,51.3515625
0000000007.png,28.828125,51.171875
0000000007.png,29.359375,50.640625
0000000007.png,29.47265625,50.52734375
0000000007.png,28.8984375,51.1015625
0000000007.png,28.98046875,51.01953125
0000000007.png,28.5546875,51.4453125
0000000007.png,28.33984375,51.66015625
0000000007.png,26.984375,53.015625
0000000007.png,26.58984375,53.41015625
0000000007.png,29.97265625,50.02734375
0000000007.png,29.96484375,50.03515625
0000000007.png,29.98046875,50.01953125
0000000007.png,29.99609375,50.00390625
0000000007.png,29.84765625,50.15234375
0000000007.png,30.0,50.0
0000000007.png,30.05078125,49.94921875
0000000007.png,30.2578125,49.7421875
0000000007.png,30.0078125,49.9921875
0000000007.png,29.8046875,50.1953125
0000000007.png,29.26953125,50.73046875
0000000007.png,29.54296875,50.45703125
0000000007.png,28.78515625,51.21484375
0000000007.png,28.5,51.5
0000000007.png,28.2890625,51.7109375
0000000007.png,27.9140625,52.0859375
0000000007.png,27.1796875,52.8203125
0000000007.png,26.796875,53.203125
0000000007.png,29.61328125,50.38671875
0000000007.png,29.09765625,50.90234375
0000000007.png,28.9453125,51.0546875
0000000007.png,28.921875,51.078125
0000000007.png,28.5546875,51.4453125
0000000007.png,28.55078125,51.44921875
0000000007.png,28.390625,51.609375
0000000007.png,28.3125,51.6875
0000000007.png,28.15234375,51.84765625
0000000007.png,27.828125,52.171875
0000000007.png,27.765625,52.234375
0000000007.png,27.4609375,52.5390625
0000000007.png,28.02734375,51.97265625
0000000007.png,27.16796875,52.83203125
0000000007.png,27.43359375,52.56640625
0000000007.png,27.10546875,52.89453125
0000000007.png,27.47265625,52.52734375
0000000007.png,28.09375,51.90625
0000000007.png,27.77734375,52.22265625
0000000007.png,27.51171875,52.48828125
0000000007.png,27.640625,52.359375
0000000007.png,27.10546875,52.89453125
0000000007.png,27.41015625,52.58984375
0000000007.png,28.1484375,51.8515625
0000000007.png,27.6015625,52.3984375
0000000007.png,28.09765625,51.90234375
0000000007.png,27.58984375,52.41015625
0000000007.png,27.33984375,52.66015625
0000000007.png,27.3828125,52.6171875
0000000007.png,27.22265625,52.77734375
0000000007.png,26.71484375,53.28515625
0000000007.png,26.90625,53.09375
0000000007.png,26.72265625,53.27734375
0000000007.png,26.2265625,53.7734375
0000000007.png,25.92578125,54.07421875
0000000007.png,25.47265625,54.52734375
0000000007.png,28.12109375,51.87890625
0000000007.png,25.0390625,54.9609375
0000000007.png,28.17578125,51.82421875
0000000007.png,27.859375,52.140625
0000000007.png,28.109375,51.890625
0000000007.png,27.7578125,52.2421875
0000000007.png,28.01953125,51.98046875
0000000007.png,27.64453125,52.35546875
0000000007.png,27.375,52.625
0000000007.png,27.30078125,52.69921875
0000000007.png,27.0390625,52.9609375
0000000007.png,26.60546875,53.39453125
0000000007.png,26.609375,53.390625
0000000007.png,26.44921875,53.55078125
0000000007.png,25.49609375,54.50390625
0000000007.png,27.37890625,52.62109375
0000000007.png,25.1171875,54.8828125
0000000007.png,27.140625,52.859375
0000000007.png,26.97265625,53.02734375
0000000007.png,26.93359375,53.06640625
0000000007.png,26.51171875,53.48828125
0000000007.png,26.9453125,53.0546875
0000000007.png,26.73046875,53.26953125
0000000007.png,26.2890625,53.7109375
0000000007.png,26.37109375,53.62890625
0000000007.png,26.265625,53.734375
0000000007.png,26.26953125,53.73046875
0000000007.png,26.23046875,53.76953125
0000000007.png,26.265625,53.734375
0000000007.png,26.22265625,53.77734375
0000000007.png,26.234375,53.765625
0000000007.png,25.40625,54.59375
0000000007.png,25.3046875,54.6953125
0000000007.png,25.109375,54.890625
0000000007.png,25.0234375,54.9765625
0000000007.png,24.8828125,55.1171875
0000000007.png,24.703125,55.296875
0000000007.png,25.28515625,54.71484375
0000000007.png,25.08203125,54.91796875
0000000007.png,24.6015625,55.3984375
0000000007.png,25.109375,54.890625
0000000007.png,24.98828125,55.01171875
0000000007.png,24.94140625,55.05859375
0000000007.png,25.01953125,54.98046875
0000000007.png,24.85546875,55.14453125
0000000007.png,22.96875,57.03125
0000000007.png,22.96484375,57.03515625
0000000007.png,22.859375,57.140625
0000000007.png,22.79296875,57.20703125
0000000007.png,22.703125,57.296875
0000000007.png,22.65234375,57.34765625
0000000007.png,22.58203125,57.41796875
0000000007.png,22.52734375,57.47265625
0000000007.png,22.44140625,57.55859375
0000000007.png,22.4453125,57.5546875
0000000007.png,22.36328125,57.63671875
0000000007.png,22.2734375,57.7265625
0000000007.png,22.203125,57.796875
0000000007.png,22.14453125,57.85546875
0000000007.png,22.109375,57.890625
0000000007.png,22.08203125,57.91796875
0000000007.png,22.0078125,57.9921875
0000000007.png,21.91796875,58.08203125
0000000007.png,21.87109375,58.12890625
0000000007.png,21.7890625,58.2109375
0000000007.png,21.7421875,58.2578125
0000000007.png,21.78515625,58.21484375
0000000007.png,21.734375,58.265625
0000000007.png,21.5078125,58.4921875
0000000007.png,21.765625,58.234375
0000000007.png,21.62109375,58.37890625
0000000007.png,21.52734375,58.47265625
0000000007.png,21.578125,58.421875
0000000007.png,21.2109375,58.7890625
0000000007.png,21.296875,58.703125
0000000007.png,21.17578125,58.82421875
0000000007.png,21.26171875,58.73828125
0000000007.png,21.15234375,58.84765625
0000000007.png,20.5546875,59.4453125
0000000007.png,21.04296875,58.95703125
0000000007.png,20.9609375,59.0390625
0000000007.png,21.671875,58.328125
0000000007.png,20.99609375,59.00390625
0000000007.png,20.8203125,59.1796875
0000000007.png,20.78125,59.21875
0000000007.png,20.77734375,59.22265625
0000000007.png,20.62109375,59.37890625
0000000007.png,20.58203125,59.41796875
0000000007.png,20.67578125,59.32421875
0000000007.png,20.53515625,59.46484375
0000000007.png,20.49609375,59.50390625
0000000007.png,20.5546875,59.4453125
0000000007.png,20.37890625,59.62109375
0000000007.png,20.37109375,59.62890625
0000000007.png,20.2109375,59.7890625
0000000007.png,20.0,60.0
0000000007.png,19.91015625,60.08984375
0000000007.png,20.77734375,59.22265625
0000000007.png,20.890625,59.109375
0000000007.png,20.8203125,59.1796875
0000000007.png,20.79296875,59.20703125
0000000007.png,20.734375,59.265625
0000000007.png,20.73046875,59.26953125
0000000007.png,20.0390625,59.9609375
0000000007.png,15.40625,64.59375
0000000007.png,15.11328125,64.88671875
0000000007.png,15.078125,64.921875
0000000007.png,15.1015625,64.8984375
0000000007.png,18.8359375,61.1640625
0000000007.png,20.54296875,59.45703125
0000000007.png,19.9140625,60.0859375
0000000007.png,18.5625,61.4375
0000000007.png,18.53125,61.46875
0000000007.png,18.171875,61.828125
0000000007.png,18.0703125,61.9296875
0000000007.png,17.9609375,62.0390625
0000000007.png,18.99609375,61.00390625
0000000007.png,18.69921875,61.30078125
0000000007.png,18.625,61.375
0000000007.png,18.45703125,61.54296875
0000000007.png,19.0859375,60.9140625
0000000007.png,19.1640625,60.8359375
0000000007.png,19.19921875,60.80078125
0000000007.png,19.390625,60.609375
0000000007.png,19.40625,60.59375
0000000007.png,19.3828125,60.6171875
0000000007.png,19.4453125,60.5546875
0000000007.png,19.62109375,60.37890625
0000000007.png,19.671875,60.328125
0000000007.png,14.47265625,65.52734375
0000000007.png,14.12109375,65.87890625
0000000007.png,14.421875,65.578125
0000000007.png,13.984375,66.015625
0000000007.png,14.3125,65.6875
0000000007.png,13.9921875,66.0078125
0000000007.png,13.96484375,66.03515625
0000000007.png,13.87109375,66.12890625
0000000007.png,13.8125,66.1875
0000000007.png,13.80078125,66.19921875
0000000007.png,13.765625,66.234375
0000000007.png,13.70703125,66.29296875
0000000007.png,13.66796875,66.33203125
0000000007.png,13.64453125,66.35546875
0000000007.png,13.65234375,66.34765625
0000000007.png,13.65625,56.49877166748047
0000000007.png,13.62890625,55.813392639160156
0000000007.png,13.69140625,53.34437561035156
0000000007.png,13.65625,45.03749465942383
0000000007.png,13.7265625,44.79841232299805
0000000007.png,13.6953125,45.04703903198242
0000000007.png,13.78125,49.085811614990234
0000000007.png,13.7421875,49.841487884521484
0000000007.png,13.82421875,58.149139404296875
0000000007.png,13.7890625,59.93389892578125
0000000007.png,13.87109375,61.42216491699219
0000000007.png,13.8359375,66.1640625
0000000007.png,13.890625,66.109375
0000000007.png,13.96875,66.03125
0000000007.png,13.95703125,66.04296875
0000000007.png,14.05078125,65.94921875
0000000007.png,14.0234375,65.9765625
0000000007.png,14.0078125,65.9921875
0000000007.png,14.03125,65.96875
0000000007.png,14.09765625,65.90234375
0000000007.png,14.859375,65.140625
0000000007.png,15.0078125,64.9921875
0000000007.png,15.125,64.875
0000000007.png,15.21484375,64.78515625
0000000007.png,15.29296875,64.70703125
0000000007.png,15.28125,64.71875
0000000007.png,15.41796875,64.58203125
0000000007.png,15.390625,64.609375
0000000007.png,16.23828125,63.76171875
0000000007.png,16.38671875,63.61328125
0000000007.png,16.515625,63.484375
0000000007.png,16.62890625,63.37109375
0000000007.png,16.6796875,63.3203125
0000000007.png,16.80078125,63.19921875
0000000007.png,16.83203125,63.16796875
0000000007.png,16.875,63.125
0000000007.png,17.046875,62.953125
0000000007.png,16.984375,63.015625
0000000007.png,17.13671875,62.86328125
0000000007.png,17.2265625,62.7734375
0000000007.png,17.1484375,62.8515625
0000000007.png,17.3125,62.17036437988281
0000000007.png,17.31640625,47.09124755859375
0000000007.png,21.8203125,58.1796875
0000000007.png,21.78515625,58.21484375
0000000007.png,21.83984375,58.16015625
0000000007.png,21.90625,58.09375
0000000007.png,21.859375,58.140625
0000000007.png,21.9453125,58.0546875
0000000007.png,21.8984375,58.1015625
0000000007.png,22.01171875,57.98828125
0000000007.png,21.8515625,58.1484375
0000000007.png,22.02734375,57.97265625
0000000007.png,22.296875,57.703125
0000000007.png,22.35546875,57.64453125
0000000007.png,22.36328125,57.63671875
0000000007.png,22.46875,57.53125
0000000007.png,23.90625,56.09375
0000000007.png,23.90234375,56.09765625
0000000007.png,24.2734375,55.7265625
0000000007.png,24.484375,55.515625
0000000007.png,25.1875,54.8125
0000000007.png,25.359375,54.640625
0000000007.png,34.71875,45.28125
0000000007.png,33.515625,46.484375
0000000007.png,33.76171875,46.23828125
0000000007.png,33.23046875,46.76953125
0000000007.png,33.734375,46.265625
0000000007.png,33.15234375,46.84765625
0000000007.png,33.42578125,46.57421875
0000000007.png,33.12890625,46.87109375
0000000007.png,33.43359375,46.56640625
0000000007.png,32.83984375,47.16015625
0000000007.png,30.8671875,49.1328125
0000000007.png,30.84375,49.15625
0000000007.png,30.828125,49.171875
0000000007.png,30.75,49.25
0000000007.png,30.69140625,49.30859375
0000000007.png,30.6328125,49.3671875
0000000007.png,31.24609375,48.75390625
0000000007.png,30.4765625,49.5234375
0000000007.png,31.10546875,48.89453125
0000000007.png,30.49609375,49.50390625
0000000007.png,30.484375,49.515625
0000000007.png,29.765625,50.234375
0000000007.png,30.47265625,49.52734375
0000000007.png,29.8046875,50.1953125
0000000007.png,29.94921875,50.05078125
0000000007.png,29.82421875,50.17578125
0000000007.png,30.140625,49.859375
0000000007.png,29.98828125,50.01171875
0000000007.png,30.0,50.0
0000000007.png,30.0,50.0
0000000007.png,30.15234375,49.84765625
0000000007.png,30.015625,49.984375
0000000007.png,29.88671875,50.11328125
0000000007.png,30.296875,49.703125
0000000007.png,30.015625,49.984375
0000000007.png,30.1640625,49.8359375
0000000007.png,29.84375,50.15625
0000000007.png,30.0234375,49.9765625
0000000007.png,29.8046875,50.1953125
0000000007.png,30.54296875,49.45703125
0000000007.png,29.80859375,50.19140625
0000000007.png,29.98046875,50.01953125
0000000007.png,29.76953125,50.23046875
0000000007.png,29.41015625,50.58984375
